normal_OSCILLATING,normal_OTHER,normal_STATIONARY,anomaly_TREND_UP,anomaly_TREND_DOWN
0.07387570375263025,0.05228757721275762,,-0.01985575154857122,
0.06157759830658466,0.027385892604951334,,0.006825320592056872,
0.06746865608023878,0.04076957149845989,,0.012801952434303931,
0.021355433206630525,0.05333130127716623,,-0.013990073745742126,
0.06125479387360433,0.03182513589648456,,-2.4419649090390294e-05,
0.05637542982855742,0.05342739945359892,,-0.0017468267118919134,
0.06548849177556482,0.03670184579680863,,-0.014248748796669097,
0.07335874095145417,0.024774549366993526,,-0.019032415199326413,
0.019524287298338883,0.03259794289794837,,-0.03148608647868789,
0.043376598809149625,0.02375664050664339,,,
0.03165059497300382,0.012801316512337957,,,
0.06410464474018268,0.0011826130953973002,,,
0.03631994547028755,0.032701621898858946,,,
0.06465701031568183,0.028664922179924668,,,
0.06063044051178129,0.025916834086330998,,,
0.03744311399257727,0.026592218247048605,,,
0.04642177869433978,-0.002289566393713527,,,
0.04429541101316381,0.04118723921470907,,,
0.032861382051500354,0.04378358122359505,,,
0.03715339889966934,-0.024003090430981977,,,
-0.017065484110308282,0.022764050822126458,,,
0.024289574749651544,-0.020848023692749018,,,
0.06428774339329518,-0.04660057058564171,,,
0.01851336965990541,0.01750550548865365,,,
-0.026282970363315394,0.012352624097953735,,,
0.04522827058964379,-0.05478725690361852,,,
0.010027469474266915,0.026665546028709186,,,
-0.03446486284770611,-0.06034282125518209,,,
-0.0411378700496704,-0.03561651266276711,,,
0.005241266780900367,0.02840439952962165,,,
0.003176014356746193,0.015232560117714455,,,
0.06493152633476185,-0.026476932822539045,,,
-0.05249229272225764,0.0196258417650641,,,
0.06937241457138899,-0.034460871090714607,,,
-0.00582057672968922,0.005102328311056892,,,
-0.057689276318252936,-0.0542984768719702,,,
0.0680965301896368,-9.224886550424083e-05,,,
-0.06882487381259816,0.0270301908170707,,,
-0.023396662892777198,0.04980724004657261,,,
-0.01570279970742161,-0.02566006279506633,,,
0.07478876292958919,0.0588634252793,,,
-0.0872607645153044,0.00883300641366136,,,
-0.022793622381926282,0.0474408796148158,,,
0.06877730513696434,0.01589636472318684,,,
-0.09425049612184955,0.04029997816597658,,,
0.023040476471111015,0.0511214207941344,,,
0.02144364677500532,0.05382070398518535,,,
0.06417409301972177,0.04298103630153355,,,
-0.09865257661952498,0.0519288781334592,,,
-0.009398038224387395,0.052574798736852335,,,
0.034827688716915106,0.05369888957851282,,,
0.04212739639157154,0.05248703863815979,,,
-0.00916278727634351,0.06656118976378106,,,
-0.1122610957950424,0.05211889806989828,,,
-0.0029101468639982087,-0.0020173445684131264,,,
0.044765717226638635,0.07188117723083626,,,
-0.09391318022841133,0.05200925563581582,,,
-0.07571325117052907,0.053850459042790566,,,
0.04540531070684373,-0.00319568747115051,,,
-0.0019643538514708125,0.06834002729772637,,,
